Start Date,End Date,Store Name,Store ID,Business ID,Merchant Supplied ID,Gross Sales,Total Orders Including Cancelled Orders,Total Delivered or Picked Up Orders,AOV,Total Commission,Total Promotion Fees | (for historical reference only),Total Promotion Sales | (for historical reference only),Total Ad Fees | (for historical reference only),Total Ad Sales | (for historical reference only),Currency
2026-02-01,2026-02-28,NextBagel (1225 Amsterdam Ave),27456448,11916772,27456448,50.14,3,3,16.71,15.04,0.00,0.00,3.00,16.79,USD
2026-02-01,2026-02-28,NextBagel (196 1st Ave),31313749,11916772,31313749,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Nico's Italian Ristorante,775642,350324,NULL,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Nico's Italian Ristorante (2624 Pico Blvd),31636133,350324,31636133,46.17,2,2,23.09,7.18,9.24,46.17,0.00,0.00,USD
2026-02-01,2026-02-28,Nino's Nacho Bar,36020955,11225502,36020955,662.92,18,18,36.83,109.53,133.17,662.92,160.43,574.49,USD
2026-02-01,2026-02-28,Nino's Nacho Bar,36031291,11225502,36031291,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Nomad's Bagels (1741 1st Avenue),23906822,908469,23906822,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Nomad's Bagels (433 W 34th st),23785119,908469,23785119,256.07,12,12,21.34,67.62,36.61,184.21,35.14,141.80,USD
2026-02-01,2026-02-28,Nomad's Bagels (5701 Executive Center Dr),26292154,908469,26292154,72.78,5,5,14.56,18.32,16.65,72.78,3.00,15.38,USD
2026-02-01,2026-02-28,Noodle And Rice Bar (W Camelback Rd),23087659,493352,23087659,1662.76,63,62,26.39,426.15,229.36,1163.51,152.06,559.40,USD
2026-02-01,2026-02-28,Notch My Sandwich,35853841,921993,35853841,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Notch My Sandwich (147 1st Ave),23549635,921993,23549635,202.18,9,9,22.46,49.31,44.75,202.18,15.00,134.17,USD
2026-02-01,2026-02-28,Notch My Sandwich (31-00 47th Ave),33975155,921993,33975155,156.38,7,7,22.34,25.94,33.66,156.38,29.32,64.16,USD
2026-02-01,2026-02-28,Notch My Sandwich (502 E Thunderbird Rd Ste A),24872336,921993,24872336,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Old Town Sandwiches,36021073,879126,36021073,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Old Village Burgers (493 Old Hickory Blvd),33884295,14208445,33884295,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Olivia's Breakfast Cafe,33970773,880375,33970773,20.28,1,1,20.28,3.24,5.05,20.28,7.95,20.28,USD
2026-02-01,2026-02-28,Olivia's Breakfast Cafe (226 Newark Ave),1973260,880375,NULL,261.35,13,13,20.10,67.37,48.62,239.57,15.00,100.95,USD
2026-02-01,2026-02-28,Olivia's Breakfast Cafe (319 Rogers Ave),24194633,880375,24194633,14.18,1,1,14.18,4.25,0.00,0.00,0.00,0.00,USD
2026-02-01,2026-02-28,Olivia's Breakfast Cafe (433 W 34th st),23784492,880375,23784492,85.95,3,3,28.65,20.92,19.17,85.95,19.48,51.97,USD
2026-02-01,2026-02-28,Olivia's Breakfast Cafe (Crenshaw Blvd),31648563,880375,31648563,69.94,2,2,34.97,18.89,7.99,55.95,0.00,0.00,USD
2026-02-01,2026-02-28,"Olivia's Breakfast Cafe (New York, NY)",1339730,880375,NULL,35.67,1,1,35.67,8.60,7.99,35.67,3.00,35.67,USD
2026-02-01,2026-02-28,Olivia's Omelettes,34339851,732439,34339851,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Olivia's Omelettes (1201 Randall Avenue),23692944,732439,23692944,23.07,3,3,7.69,6.93,0.00,0.00,0.00,0.00,USD
2026-02-01,2026-02-28,Olivia's Sandwich Shack,34348671,801952,34348671,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Olivia's Sandwich Shack,37620683,801952,37620683,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Olivia's Sandwich Shack (315 Walter E Foran Blvd Ste 314),23549172,801952,23549172,95.89,5,5,19.18,23.93,20.06,84.21,9.00,53.98,USD
2026-02-01,2026-02-28,Original Burger Bar,35856547,215604,35856547,18.19,1,1,18.19,3.04,3.99,18.19,0.00,0.00,USD
2026-02-01,2026-02-28,Original Burger Bar,35853665,215604,35853665,15.38,1,1,15.38,3.08,0.00,0.00,0.00,0.00,USD
2026-02-01,2026-02-28,Original Burger Bar,33949029,215604,33949029,163.58,8,8,20.45,25.81,40.36,150.99,44.26,148.21,USD
2026-02-01,2026-02-28,Original Burger Bar,34344990,215604,34344990,110.92,2,2,55.46,19.38,15.98,110.92,3.00,52.97,USD
2026-02-01,2026-02-28,Original Burger Bar,38215405,215604,38215405,52.45,1,1,52.45,9.29,6.99,52.45,0.00,0.00,USD
2026-02-01,2026-02-28,Original Burger Bar (135 E 125th St),33899303,215604,33899303,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Original Burger Bar (16224 Tuskegee Airmen Way),33949027,215604,33949027,20.27,1,1,20.27,3.04,6.06,20.27,0.00,0.00,USD
2026-02-01,2026-02-28,Original Burger Bar (2909A Queens Plaza North),33949031,215604,33949031,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Original Burger Bar (309 7th Ave),27667595,215604,27667595,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Palm Tree Acai,37182777,861210,37182777,115.34,3,3,38.45,19.67,19.97,115.34,0.00,0.00,USD
2026-02-01,2026-02-28,Palm Tree Acai (717 S Battlefield Blvd),35493370,861210,35493370,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Palm Tree Juice Bar,1742400,760004,NULL,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Panini Fantasy (300 The Village),36020849,1031958,36020849,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Panini's On Panini's,33950065,848789,33950065,325.73,12,12,27.14,54.10,50.50,238.59,9.00,74.55,USD
2026-02-01,2026-02-28,Papa's Panini (30th St),2479531,437175,NULL,61.54,3,3,20.51,14.04,5.00,12.59,3.00,12.59,USD
2026-02-01,2026-02-28,Pardon My Panini,35638263,395876,35638263,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Pardon My Panini,33506133,395876,33506133,90.29,5,5,18.06,14.17,19.49,90.29,0.00,0.00,USD
2026-02-01,2026-02-28,Pardon My Panini,1714540,395876,NULL,15.39,1,1,15.39,3.92,2.31,15.39,4.89,15.39,USD
2026-02-01,2026-02-28,Pardon My Panini (93 Avenue A),33436433,395876,33436433,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,"Pardon My Panini (New York, NY)",1389556,395876,NULL,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Pardon My Panini (Queens Plaza S),23135397,395876,23135397,183.65,6,6,30.61,44.59,34.99,183.65,6.91,31.96,USD
2026-02-01,2026-02-28,Patricia's Paninis,33970843,716766,33970843,81.90,2,2,40.95,15.58,4.99,68.22,0.00,0.00,USD
2026-02-01,2026-02-28,Patricia's Paninis,37376363,716766,37376363,51.44,1,1,51.44,8.69,8.99,51.44,0.00,0.00,USD
2026-02-01,2026-02-28,Patricia's Paninis (Virtual Brand)(1760 3rd Ave),1518324,716766,NULL,199.87,9,9,22.21,49.71,42.09,187.28,39.30,133.34,USD
2026-02-01,2026-02-28,Paz's Pupusa Pantry (4 Manorhaven Blvd # 4B),24606324,11289842,24606324,298.51,14,14,21.32,75.02,55.13,270.55,11.27,45.93,USD
2026-02-01,2026-02-28,Pedro's Burrito Bar,35639329,14711385,35639329,66.44,2,2,33.22,10.63,15.26,66.44,9.60,34.27,USD
2026-02-01,2026-02-28,Pedro's Burrito Bar (4352 E Speedway Blvd),31671729,11217018,31671729,519.15,23,23,22.57,129.21,105.33,469.09,57.76,167.14,USD
2026-02-01,2026-02-28,Penny's Pancakes (1760 3rd Ave),1497417,392318,NULL,914.87,39,39,23.46,231.73,177.07,878.91,118.24,458.45,USD
2026-02-01,2026-02-28,Penny's Pancakes (Bedford Ave),23026166,392318,23026166,175.48,8,8,21.94,43.64,36.01,157.30,3.00,9.09,USD
2026-02-01,2026-02-28,Penny's Pancakes (Hillside Ave),2849774,392318,2849774,702.50,29,28,24.22,177.40,99.94,442.12,23.01,109.60,USD
2026-02-01,2026-02-28,Perry's Pizza Parlour,34250523,357506,34250523,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Perry's Pizza Parlour (9061 Van Nuys Blvd),32985155,357506,32985155,82.55,2,2,41.28,13.71,15.98,82.55,3.00,40.58,USD
2026-02-01,2026-02-28,Philly Cheesesteak Artists,35493165,733298,35493165,182.27,6,6,30.38,29.80,39.21,182.27,6.44,15.99,USD
2026-02-01,2026-02-28,Philly Cheesesteak Artists(Virtual Brand),1667941,733298,NULL,324.99,13,13,25.00,79.54,58.49,260.35,0.00,0.00,USD
2026-02-01,2026-02-28,Philly Cheesesteak Company,33967403,223018,33967403,121.94,4,4,30.49,20.02,25.84,121.94,14.53,59.14,USD
2026-02-01,2026-02-28,Philly Cheesesteak Company,33885843,223018,33885843,288.10,12,12,24.01,48.21,56.01,237.76,6.00,47.55,USD
2026-02-01,2026-02-28,Philly Cheesesteak Company,1611988,223018,NULL,56.60,3,3,18.87,13.59,14.29,56.60,3.00,13.28,USD
2026-02-01,2026-02-28,Philly Cheesesteak Company,1612008,223018,NULL,262.71,9,9,29.19,64.31,57.24,262.71,6.00,58.94,USD
2026-02-01,2026-02-28,"Philly Cheesesteak Company (Los Angeles, CA)",1249477,223018,NULL,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Philly Cheesesteak Snob,33974415,465507,33974415,169.39,8,8,21.17,29.44,26.21,111.25,28.27,101.46,USD
2026-02-01,2026-02-28,Philly Cheesesteak Snob (Bronxdale Ave),1455616,465507,NULL,373.65,15,15,24.91,91.53,82.36,349.67,0.00,0.00,USD
2026-02-01,2026-02-28,Phillz Cheesesteaks (607 9th Ave),33885603,376734,33885603,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Pita Sandwich Bite (601 Shell Beach Rd),24703929,11076128,24703929,356.64,13,13,27.43,89.83,58.24,316.66,21.00,201.81,USD
2026-02-01,2026-02-28,Pita Sandwich Bite (George St),23045921,11076128,23045921,763.47,32,32,23.86,193.19,146.21,763.47,25.60,98.61,USD
2026-02-01,2026-02-28,Pizza Thriller,36524057,736738,36524057,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Planet Earth Salad,35681981,909361,35681981,102.76,3,3,34.25,17.30,19.19,102.76,11.94,56.62,USD
2026-02-01,2026-02-28,Prima Panini Bar,35686755,11217028,35686755,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Prima Panini Bar (2755 Broadway),33886123,11217028,33886123,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Prima Panini Bar (3319 W Pico Blvd),28606994,11217028,28606994,441.17,14,14,31.51,109.51,90.01,441.17,0.00,0.00,USD
2026-02-01,2026-02-28,Prime Burger Lounge,1248514,770453,NULL,41.12,3,3,13.71,12.33,0.00,0.00,10.80,41.12,USD
2026-02-01,2026-02-28,Prime Burger Lounge (111 E 161 St),25295599,770453,25295599,297.38,10,10,29.74,73.14,63.51,297.38,6.00,56.03,USD
2026-02-01,2026-02-28,Prime Burger Lounge (301 W 96th St),23558171,770453,23558171,91.20,3,3,30.40,23.17,15.98,81.31,0.00,0.00,USD
2026-02-01,2026-02-28,Prime Burger Lounge (Hoover Rd),2405858,770453,NULL,227.16,11,11,20.65,57.19,45.44,206.09,6.00,28.85,USD
2026-02-01,2026-02-28,"Prime Burger Lounge (West Chester, PA)",1245290,770453,NULL,730.21,23,22,31.75,184.30,135.49,671.27,37.48,384.59,USD
2026-02-01,2026-02-28,Princess Panini (1219 1st Avenue),35853477,884547,35853477,16.78,1,1,16.78,3.36,0.00,0.00,0.00,0.00,USD
2026-02-01,2026-02-28,Princess Panini (1741 1st Avenue),2145951,884547,NULL,59.13,3,3,19.71,15.78,8.53,36.16,0.00,0.00,USD
2026-02-01,2026-02-28,Princess Panini (589 1st Ave),2101672,884547,NULL,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Princess Panini (937 1st Avenue),32985745,884547,32985745,114.42,5,5,22.88,18.66,26.13,114.42,11.13,17.88,USD
2026-02-01,2026-02-28,Priya's Indian Kitchen,33970729,130342,33970729,216.75,10,10,21.68,34.03,55.55,202.76,41.63,129.36,USD
2026-02-01,2026-02-28,Priya's Indian Kitchen,1556320,130342,2092,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Priyanka's Vegan Indian,35648661,287948,35648661,588.72,14,14,42.05,99.30,102.12,575.94,79.17,424.54,USD
2026-02-01,2026-02-28,Public Burger Bar,35743783,216474,35743783,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Public Burger Bar,34339953,216474,34339953,88.06,4,4,22.02,14.45,19.76,88.06,8.68,30.76,USD
2026-02-01,2026-02-28,Public Burger Bar,38217019,216474,38217019,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Public Burger Bar,39883649,216474,39883649,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Public Burger Bar (3319 W Pico Blvd),28607075,216474,28607075,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Quatro's Quesadilla Bar (3618 N Pennsylvania Ave),24800989,11225504,24800989,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Quatro's Quesadilla Bar (4249 Washington St),23784901,11225504,23784901,423.76,18,18,23.54,105.94,87.57,410.98,96.00,314.97,USD
2026-02-01,2026-02-28,Queen's Quesadillas (330 W Broadway),32986919,11225506,32986919,53.85,2,0,26.93,8.77,11.98,53.85,10.96,32.17,USD
2026-02-01,2026-02-28,Queen's Quesadillas (689 Broadway),24854759,11225506,24854759,518.84,23,22,22.56,132.26,93.81,398.56,0.00,0.00,USD
2026-02-01,2026-02-28,Quick Bite Munchies (278 N. Brewster Rd),24099579,11069837,24099579,140.43,6,6,23.41,33.52,34.61,140.43,32.53,98.28,USD
2026-02-01,2026-02-28,Quinten's Quinoa Bowls (937 1st Avenue),35639813,998829,35639813,108.11,5,5,21.62,18.35,21.37,108.11,0.00,0.00,USD
2026-02-01,2026-02-28,RJ's Philly Cheesesteaks,33971503,349950,33971503,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Ramen Noodle Empire (2521 Durant Ave Suite D),25294875,11334910,25294875,4079.34,135,135,30.22,1006.63,854.49,4056.86,95.07,681.94,USD
2026-02-01,2026-02-28,Riya's Indian Restaurant (Roosevelt Ave),799976,360496,NULL,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Roll N Chop Sushi's (1401 E Arapaho Rd #F),32987257,11381502,32987257,1830.08,64,63,28.60,295.14,369.18,1679.06,311.74,1186.01,USD
2026-02-01,2026-02-28,Roman's Pizza Oven,36975739,830410,36975739,163.82,3,3,54.61,28.16,25.97,163.82,6.00,94.87,USD
2026-02-01,2026-02-28,Roman's Pizza Oven (2898 Homestead Rd),32987475,830410,32987475,174.82,7,7,24.97,28.24,40.51,174.82,18.96,106.29,USD
2026-02-01,2026-02-28,Rooftop Sandwiches,35451691,876963,35451691,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Rooftop Sandwiches,33963399,876963,33963399,74.81,3,3,24.94,12.61,13.74,60.13,3.00,14.68,USD
2026-02-01,2026-02-28,Rooftop Sandwiches (169-03 Jamaica Ave),2145966,876963,169-03,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Rooftop Sandwiches (Grand Ave),27516932,876963,27516932,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Round Tower Sandwiches,34340045,11225509,34340045,104.91,3,3,34.97,17.20,21.86,104.91,8.51,30.78,USD
2026-02-01,2026-02-28,Round Tower Sandwiches (83 Canal St #6019),33952583,11225509,33952583,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Sal's Smoothie Spot,35457947,736750,35457947,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Sal's Smoothie Spot (265 Bedford Ave),24194387,736750,24194387,59.42,4,4,14.86,15.96,8.17,38.45,0.00,0.00,USD
2026-02-01,2026-02-28,Sal's Smoothie Spot (353 W 125th St),1835949,736750,NULL,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Sal's Smoothie Spot (5993 Broadway),23906725,736750,23906725,271.51,14,14,19.39,67.60,56.14,237.46,9.00,70.19,USD
2026-02-01,2026-02-28,Sal's Smoothie Spot (Queens Plaza),23038937,736750,23038937,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Salad Dream,33950931,282198,33950931,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Salad Kreation,35493879,283707,35493879,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Salad Kreation,32863709,283707,32863709,259.16,10,10,25.92,41.24,53.34,245.18,3.00,15.38,USD
2026-02-01,2026-02-28,Salad Kreation (1969 Bronxdale Ave),23557041,283707,23557041,174.89,6,6,29.15,44.66,30.95,154.90,0.00,0.00,USD
2026-02-01,2026-02-28,Salad Kreation (5993 Broadway),32863688,283707,32863688,271.63,13,13,20.89,45.88,52.13,226.88,12.00,81.48,USD
2026-02-01,2026-02-28,Salads N Soups Station (615 Town Square Blvd),24438109,998821,24438109,38.07,2,2,19.04,9.94,5.93,24.68,12.59,38.07,USD
2026-02-01,2026-02-28,Salvatore's Parmigiana Sandwiches (315 Walter E Foran Blvd Ste 314),23549040,364278,23549040,251.66,9,9,27.96,63.34,47.45,251.66,15.53,69.80,USD
2026-02-01,2026-02-28,Salvatore's Parmigiana Sandwiches (43 W Flagler St),1877090,364278,NULL,623.15,20,20,31.16,159.63,106.01,551.11,89.93,330.87,USD
2026-02-01,2026-02-28,Salvatore's Sicilian Pizza,36364967,364283,36364967,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Sam's Sandwich Spot (10890 S. EASTERN AVE #103),38796955,724537,38796955,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Sam's Sandwich Spot (265 Bedford Ave),1834080,724537,NULL,299.84,14,14,21.42,75.91,56.71,237.82,0.00,0.00,USD
2026-02-01,2026-02-28,Sam's Sandwich Spot (493 Old Hickory Blvd),32987863,724537,32987863,634.42,21,21,30.21,109.80,104.05,598.04,69.47,166.43,USD
2026-02-01,2026-02-28,Sam's Sandwich Spot (5993 Broadway),23906729,724537,23906729,85.33,4,4,21.33,22.09,14.69,70.64,3.00,14.69,USD
2026-02-01,2026-02-28,Sam's Scrumptious Subs,36976791,903858,36976791,73.93,2,2,36.97,12.38,13.98,73.93,0.00,0.00,USD
2026-02-01,2026-02-28,Sam's Scrumptious Subs (1213 Amsterdam Ave),36255253,903858,36255253,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Sam's Scrumptious Subs (226 Newark Ave),33899519,903858,33899519,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Sam's Soulfood Shack,35458043,1020556,35458043,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Sandwich On Fleek (2126 Caton Ave),35464965,908473,35464965,123.90,5,5,24.78,20.76,24.16,100.92,18.32,46.96,USD
2026-02-01,2026-02-28,Sandwich On Fleek (W Jefferson),26000640,908473,26000640,57.33,2,1,28.67,15.10,7.99,39.16,0.00,0.00,USD
2026-02-01,2026-02-28,Sarah's Breakfast Bar,33957057,590469,33957057,212.54,10,10,21.25,26.66,42.79,182.39,39.08,93.88,USD
2026-02-01,2026-02-28,Sarah's Salad Bar,36364727,732083,36364727,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Sarah's Salad Bar,37376533,732083,37376533,51.98,2,2,25.99,10.40,0.00,0.00,0.00,0.00,USD
2026-02-01,2026-02-28,Sarah's Salad Bar (589 1st Avenue),33886771,732083,33886771,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,"Sasha's Indian Restaurant (Santa Clara, CA)",1228070,11078804,NULL,3043.52,133,133,22.88,780.40,536.31,2417.32,53.54,277.39,USD
2026-02-01,2026-02-28,Sasha's Sandwiches,35808533,723982,35808533,21.99,1,0,21.99,3.52,5.39,21.99,7.30,21.99,USD
2026-02-01,2026-02-28,Sasha's Sandwiches (1710 Minnesota Ave #G),39649321,723982,39649321,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Sasha's Sandwiches (60-84 Fresh Pond Rd),1790140,723982,NULL,613.74,28,28,21.92,152.93,124.73,581.18,27.00,194.23,USD
2026-02-01,2026-02-28,Sasha's Sandwiches (93 Avenue A),36238219,723982,36238219,27.99,1,1,27.99,4.48,6.59,27.99,11.47,27.99,USD
2026-02-01,2026-02-28,Savage Juice Bar (2755 Broadway),23557518,732402,23557518,81.78,4,4,20.45,20.21,16.37,72.00,0.00,0.00,USD
2026-02-01,2026-02-28,Savage Juice Bar (769 9th Ave #1),23984324,732402,23984324,421.36,9,9,46.82,116.59,38.71,378.82,0.00,0.00,USD
2026-02-01,2026-02-28,Scotty's Bagel Express,33970947,899136,33970947,29.36,3,3,9.79,5.88,0.00,0.00,6.32,8.39,USD
2026-02-01,2026-02-28,Scotty's Bagel Express (Chapel St),31535783,899136,31535783,442.59,18,18,24.59,115.96,65.90,338.31,15.00,131.94,USD
2026-02-01,2026-02-28,Seema's Indian Bar (11121 N Rodney Parham Rd Ste 36B),24920612,485535,24920612,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Selena's Torta Shack,40011133,11271337,40011133,20.98,1,1,20.98,3.40,4.99,20.98,0.00,0.00,USD
2026-02-01,2026-02-28,Selena's Torta Shack,36119351,11271337,36119351,31.98,1,1,31.98,5.20,6.99,31.98,0.00,0.00,USD
2026-02-01,2026-02-28,Sensai Sushi Bar (S Higley Rd),23087824,922024,23087824,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Seth's Sandwiches,39042253,11225517,39042253,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Seth's Sandwiches (4083 Broadway),26291987,11225517,26291987,39.16,1,1,39.16,9.95,6.99,39.16,8.99,39.16,USD
2026-02-01,2026-02-28,Sheila's Satisfying Salads (916 Hempstead Turnpike),33895651,11225518,33895651,20.99,1,1,20.99,3.36,5.19,20.99,0.00,0.00,USD
2026-02-01,2026-02-28,Sicily's Calzone House,23532708,860103,23532708,334.76,9,9,37.20,88.59,44.48,275.34,3.00,36.36,USD
2026-02-01,2026-02-28,Sicily's Calzone House,33950129,860103,33950129,235.14,8,8,29.39,39.49,44.65,216.96,44.57,154.51,USD
2026-02-01,2026-02-28,Sicily's Calzone House,37617973,860103,37617973,35.16,1,1,35.16,6.03,5.99,35.16,0.00,0.00,USD
2026-02-01,2026-02-28,Sicily's Calzone House,35463489,860103,35463489,704.10,18,18,39.12,120.11,121.42,704.10,68.44,347.80,USD
2026-02-01,2026-02-28,Sicily's Calzone House,35115743,860103,35115743,449.16,8,8,56.15,79.24,60.92,449.16,45.93,208.34,USD
2026-02-01,2026-02-28,Sicily's Calzone House,34249135,860103,34249135,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Sicily's Calzone House,34249133,860103,34249133,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Sicily's Calzone House,33950127,860103,33950127,44.74,2,2,22.37,7.16,10.92,44.74,0.00,0.00,USD
2026-02-01,2026-02-28,Sicily's Calzone House (1338 Polk St),32988371,860103,32988371,1655.19,43,43,38.49,279.98,298.12,1655.19,241.03,1194.05,USD
2026-02-01,2026-02-28,Sicily's Calzone House (1411 Bronx River Ave),40050277,860103,40050277,29.98,1,1,29.98,6.00,0.00,0.00,0.00,0.00,USD
2026-02-01,2026-02-28,Sicily's Calzone House (43 W Flagler St),1877353,860103,NULL,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Siena's Pizza Sauce,36020233,11225520,36020233,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Sip On Smoothie,35868827,917371,35868827,46.12,3,3,15.37,7.84,9.90,46.12,0.00,0.00,USD
2026-02-01,2026-02-28,Sip On Smoothie (26801 Hillside Ave),24844931,917371,24844931,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Sip On Smoothie (Queens Plaza N),2361507,917371,NULL,25.14,1,1,25.14,6.03,6.02,25.14,7.16,25.14,USD
2026-02-01,2026-02-28,Sizzlin' Hibachi (2575 North Hollywood Way #107),23558081,909360,23558081,731.20,16,16,45.70,189.29,116.02,731.20,111.58,565.58,USD
2026-02-01,2026-02-28,Sizzlin' Hibachi (33757 Woodward Ave),24387337,909360,24387337,469.48,13,13,36.11,102.96,93.23,469.48,3.00,51.78,USD
2026-02-01,2026-02-28,Sizzlin' Omelette Cafe (101 Plaza Center),32863721,11454034,32863721,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Sizzlin' Omelette Cafe (257 Gold St),32863707,11454034,32863707,177.63,7,7,25.38,30.14,31.89,153.15,9.00,60.13,USD
2026-02-01,2026-02-28,Slapjack Pancakes (Chapel St),31564187,921994,31564187,1158.94,41,41,28.27,284.04,250.86,1133.77,35.77,233.45,USD
2026-02-01,2026-02-28,Slapjack Pancakes (E Houston St),2355648,921994,NULL,475.77,9,9,52.86,130.42,43.97,393.80,51.74,194.89,USD
