"week_start_date","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","total_orders","adjusted_orders","adjusted_orders_rate","total_canceled_orders","total_canceled_orders_rate","avoidable_canceled_orders","avoidable_canceled_orders_rate","gross_subtotal_sales","adjusted_subtotal_sales","total_canceled_orders_subtotal_sales","avoidable_canceled_orders_subtotal_sales","subtotal_sales_after_adjustments_and_cancels","new_customer_orders","new_customer_orders_rate","gh_plus_customer_orders","gh_plus_customer_orders_rate","pick_up_orders","self_delivery_orders","grubhub_delivery_orders","avg_driver_time_at_store","avg_avoidable_driver_wait_time","avg_delivery_route_time","avg_order_to_delivery_time","ratings_all","ratings_5_stars","ratings_4_stars","ratings_3_stars","ratings_2_stars","ratings_1_star","reviews"
"2026-02-02","10936592","Van Nuys Blvd","The Italian Pasta Bar","9061 Van Nuys Blvd  ","Los Angeles","CA","91402","2","0",,"0",,"0",,"110.54","0.00","0.00","0.00","110.54","2","1.000","1","0.500","0","0","2","00:02:30.000","00:00:30.000","00:17:30.000","00:36:00.000","0","0","0","0","0","0","0"
"2026-02-09","10375504","Union","Fallon's Fried Chicken","327 Union St  ","Nashville","TN","37201","1","0",,"0",,"0",,"54.54","0.00","0.00","0.00","54.54","1","1.000","1","1.000","0","0","1","00:03:00.000","00:02:00.000","00:09:00.000","00:28:00.000","0","0","0","0","0","0","0"
"2026-02-09","6890744","Wholesome Farms Market - 1306 Atlantic Ave","The Sandwich Vibe","1306 Atlantic Ave  ","Brooklyn","NY","11216","1","0",,"0",,"0",,"14.38","0.00","0.00","0.00","14.38","1","1.000","0",,"0","0","1","00:07:00.000","00:07:00.000","00:23:00.000","00:50:00.000","0","0","0","0","0","0","0"
"2026-01-26","3310297","W Peoria Ave #116","Kung Fu Chinese Kitchen","8520 W Peoria Ave  ","Peoria","AZ","85345","3","1","0.333","0",,"0",,"115.09","-25.38","0.00","0.00","89.71","3","1.000","2","0.667","0","0","3","00:01:40.200","00:00:00.000","00:14:00.000","00:31:19.800","1","0","0","0","0","1","0"
"2026-02-16","3311230","Loudon Rd #960","Italian Pasta Lounge","800 Loudon Rd  ","Latham","NY","12110","2","0",,"0",,"0",,"103.96","0.00","0.00","0.00","103.96","1","0.500","2","1.000","0","0","2","00:10:00.000","00:09:30.000","00:26:00.000","00:58:00.000","0","0","0","0","0","0","0"
"2026-02-02","3309965","Sullivan St","Grilled Cheese Ecstatic","240 Sullivan St  ","New York","NY","10012","5","1","0.200","0",,"0",,"104.47","-20.37","0.00","0.00","84.10","5","1.000","4","0.800","0","0","5","00:04:37.800","00:01:45.000","00:12:15.000","00:48:45.000","1","0","0","0","0","1","1"
"2026-02-23","6891024","Caffe Venice - 596 3rd Ave","CJ's Breakfast Sandwich","596 3rd Ave  ","New York","NY","10016","9","0",,"0",,"0",,"131.46","0.00","0.00","0.00","131.46","5","0.556","7","0.778","0","0","9","00:06:25.800","00:00:00.000","00:12:01.800","00:24:30.000","0","0","0","0","0","0","0"
"2026-02-16","5851848","Broadway","The Acai Dream","689 Broadway  ","New York","NY","10012","1","1","1.000","0",,"0",,"23.78","-2.79","0.00","0.00","20.99","1","1.000","1","1.000","0","0","1","00:14:00.000","00:00:00.000","00:10:00.000","00:28:00.000","0","0","0","0","0","0","0"
"2026-02-02","9794768","18 S Abbott Ave","Dum Biryani Snob","18 S Abbott Ave  ","Milpitas","CA","95035","1","0",,"0",,"0",,"18.17","0.00","0.00","0.00","18.17","0",,"1","1.000","0","0","1","00:03:00.000","00:02:00.000","00:14:00.000","00:31:00.000","0","0","0","0","0","0","0"
"2026-02-09","10499904","1st Avenue","Lola's Smoothie Mix","937 1st Ave.  ","New York","NY","10022","6","1","0.167","0",,"0",,"214.63","-5.59","0.00","0.00","209.04","2","0.333","4","0.667","0","0","6","00:07:37.800","00:01:52.800","00:13:30.000","00:28:07.800","0","0","0","0","0","0","0"
"2026-02-23","1967490",,"The Omelette Farm","589 1st Avenue ","New York","NY","10016","14","0",,"0",,"0",,"336.61","0.00","0.00","0.00","336.61","2","0.143","6","0.429","0","0","14","00:05:12.000","00:01:25.800","00:10:58.800","00:26:05.400","0","0","0","0","0","0","0"
"2026-02-16","4830064","265 Bedford Ave","House of Paninis","265 Bedford Ave  ","Brooklyn","NY","11211","4","1","0.250","0",,"0",,"134.78","-15.49","0.00","0.00","119.29","4","1.000","2","0.500","0","0","4","00:16:15.000","00:11:30.000","00:21:15.000","00:46:30.000","0","0","0","0","0","0","0"
"2026-02-16","2773358",,"The Gourmet Burger (1st Ave)","1741 1st Avenue  ","New York","NY","10128","1","0",,"0",,"0",,"28.96","0.00","0.00","0.00","28.96","0",,"1","1.000","0","0","1","00:15:00.000","00:04:00.000","00:07:00.000","00:31:00.000","0","0","0","0","0","0","0"
"2026-02-02","3301264","30th St","Viva Vegan Sandwiches","34-02 30th St  ","Astoria","NY","11106","1","0",,"0",,"0",,"34.27","0.00","0.00","0.00","34.27","1","1.000","1","1.000","0","0","1","00:04:00.000","00:00:00.000","00:11:00.000","00:22:00.000","0","0","0","0","0","0","0"
"2026-02-02","9817992","Mowry","Vegan Falafel Joint","3846 Mowry Ave  ","Fremont","CA","94538","1","0",,"0",,"0",,"54.93","0.00","0.00","0.00","54.93","1","1.000","0",,"0","0","1","00:13:00.000","00:12:00.000","00:07:00.000","00:33:00.000","0","0","0","0","0","0","0"
"2026-02-16","10600944","North Roxboro St","Holly's Burger Bar","5279 N Roxboro St  ","Durham","NC","27712","2","0",,"0",,"0",,"116.11","0.00","0.00","0.00","116.11","2","1.000","2","1.000","0","0","2","00:06:30.000","00:03:30.000","00:25:30.000","00:44:30.000","1","0","0","0","1","0","0"
"2026-02-09","1938070",,"The Mexican Cocina","937 1st ave  ","New York","NY","10022","5","0",,"0",,"0",,"87.20","0.00","0.00","0.00","87.20","3","0.600","5","1.000","0","0","5","00:11:13.200","00:07:00.000","00:17:46.800","00:33:53.400","0","0","0","0","0","0","0"
"2026-02-09","3309992","1st Avenue","La Mexicana Quesadilla","217 1st Ave.  ","New York","NY","10003","5","0",,"0",,"0",,"153.93","0.00","0.00","0.00","153.93","0",,"4","0.800","0","0","5","00:10:52.800","00:02:00.000","00:04:45.000","00:28:22.800","0","0","0","0","0","0","0"
"2026-02-02","1940022",,"Jose's Burrito Bar","589 1st Avenue ","New York","NY","10016","7","1","0.143","0",,"0",,"194.76","-17.98","0.00","0.00","176.78","2","0.286","4","0.571","0","0","7","00:04:36.000","00:01:18.000","00:09:18.000","00:23:12.000","0","0","0","0","0","0","0"
"2026-02-09","2535778",,"The Pasta Story","1424 Lexington Ave ","New York","NY","10128","10","1","0.100","0",,"0",,"257.61","-20.48","0.00","0.00","237.13","7","0.700","5","0.500","0","0","10","00:14:03.000","00:09:39.000","00:17:24.000","00:40:03.000","0","0","0","0","0","0","0"
"2026-02-16","9794808","1401 E Arapaho Rd #F","Ryu's Ramen Bar","1401 E Arapaho Rd  ","Richardson","TX","75081","1","0",,"0",,"0",,"107.71","0.00","0.00","0.00","107.71","1","1.000","1","1.000","0","0","1","00:03:00.000","00:00:00.000","00:13:00.000","00:27:00.000","0","0","0","0","0","0","0"
"2026-02-02","5028264","600 Washington Ave","Crunchy Banh Mi","600 Washington Ave  ","Philadelphia","PA","19147","2","0",,"0",,"0",,"44.57","0.00","0.00","0.00","44.57","1","0.500","1","0.500","0","0","2","00:04:30.000","00:04:30.000","00:21:30.000","01:13:00.000","0","0","0","0","0","0","0"
"2026-02-23","4510640","769 9th Ave #1","Wraps On Tap","769 9th Ave  ","New York","NY","10019","1","0",,"0",,"0",,"29.96","0.00","0.00","0.00","29.96","1","1.000","0",,"0","0","1","00:05:00.000","00:00:00.000","00:08:00.000","00:29:00.000","0","0","0","0","0","0","0"
"2026-02-09","3325471","Main St","Mufasa's Pancakes & French Toast","459 Main St  ","Armonk","NY","10504","1","0",,"0",,"0",,"28.45","0.00","0.00","0.00","28.45","1","1.000","0",,"0","0","1","00:01:00.000","00:01:00.000","00:18:00.000","00:48:00.000","0","0","0","0","0","0","0"
"2026-02-16","6891024","Caffe Venice - 596 3rd Ave","CJ's Breakfast Sandwich","596 3rd Ave  ","New York","NY","10016","7","0",,"0",,"0",,"128.49","0.00","0.00","0.00","128.49","4","0.571","6","0.857","0","0","7","00:04:47.400","00:00:00.000","00:11:07.800","00:26:15.000","1","1","0","0","0","0","0"
