Start Date,End Date,Store Name,Store ID,Business ID,Merchant Supplied ID,Total Orders Including Cancelled Orders,Total Delivered or Picked Up Orders,Total Missing or Incorrect Orders,Missing/Incorrect %,Total Error Charges,Total Cancelled Orders,Total Cancellation Rate %,Total Avoidable Cancellations,Avoidable Cancellation Rate %,Point of Sale Error Rate %,Average Avoidable Dasher Wait,Average Dasher Wait,Average Delivery Time (ASAP),Uptime %,Downtime %,Total Downtime in Minutes,Average Rating,Total Number of Ratings Received in Period of Time,Total 1 Star Ratings,Total 5 Star Ratings,Number of Dislikes,Number of Loved,Percentage of Loved,Currency,Average ASAP Minutes
2026-02-01,2026-02-28,Olivia's Breakfast Cafe (319 Rogers Ave),24194633,880375,24194633,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,3.03,47.00,98.29,1.71,554,NULL,1,NULL,NULL,1,0,0.00,USD,46.60
2026-02-01,2026-02-28,Olivia's Breakfast Cafe (433 W 34th st),23784492,880375,23784492,3,3,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,3.57,18.67,97.91,2.09,844,NULL,0,NULL,NULL,0,0,0.00,USD,18.51
2026-02-01,2026-02-28,Olivia's Breakfast Cafe (Crenshaw Blvd),31648563,880375,31648563,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,3.68,44.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,43.60
2026-02-01,2026-02-28,"Olivia's Breakfast Cafe (New York, NY)",1339730,880375,NULL,4,1,0,0.00,0.00,3,75.00,3,75.00,0.00,0.00,7.92,47.00,82.37,17.63,1396,NULL,0,NULL,NULL,0,0,0.00,USD,46.65
2026-02-01,2026-02-28,Olivia's Omelettes,34339851,732439,34339851,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,98.35,1.65,255,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Olivia's Omelettes (1201 Randall Avenue),23692944,732439,23692944,3,3,0,0.00,0.00,0,0.00,0,0.00,0.00,0.46,3.83,42.00,97.52,2.48,375,NULL,0,NULL,NULL,0,0,0.00,USD,41.81
2026-02-01,2026-02-28,Olivia's Sandwich Shack,37620683,801952,37620683,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,98.65,1.35,545,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Olivia's Sandwich Shack,34348671,801952,34348671,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,98.48,1.52,433,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Olivia's Sandwich Shack (315 Walter E Foran Blvd Ste 314),23549172,801952,23549172,5,5,0,0.00,0.00,0,0.00,0,0.00,0.00,2.10,5.07,45.00,100.0,0.0,0,NULL,1,NULL,NULL,0,0,0.00,USD,44.87
2026-02-01,2026-02-28,Original Burger Bar,38215405,215604,38215405,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,2.13,46.00,97.62,2.38,959,NULL,0,NULL,NULL,0,0,0.00,USD,46.48
2026-02-01,2026-02-28,Original Burger Bar,34344990,215604,34344990,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,5.04,29.00,99.19,0.81,210,NULL,0,NULL,NULL,0,0,0.00,USD,29.01
2026-02-01,2026-02-28,Original Burger Bar,33949029,215604,33949029,8,8,3,37.50,17.88,0,0.00,0,0.00,0.00,0.43,2.22,30.50,97.9,2.1,846,NULL,0,NULL,NULL,0,0,0.00,USD,30.53
2026-02-01,2026-02-28,Original Burger Bar,35856547,215604,35856547,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,12.93,49.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,49.12
2026-02-01,2026-02-28,Original Burger Bar,35853665,215604,35853665,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,1.55,55.00,98.8,1.2,315,NULL,0,NULL,NULL,0,0,0.00,USD,54.10
2026-02-01,2026-02-28,Original Burger Bar (135 E 125th St),33899303,215604,33899303,6,0,0,0.00,0.00,6,100.00,5,83.33,0.00,0.00,0.00,0.00,94.83,5.17,1481,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Original Burger Bar (16224 Tuskegee Airmen Way),33949027,215604,33949027,1,1,1,100.00,13.95,0,0.00,0,0.00,0.00,0.12,5.85,24.00,98.42,1.58,463,NULL,0,NULL,NULL,0,0,0.00,USD,24.60
2026-02-01,2026-02-28,Original Burger Bar (2909A Queens Plaza North),33949031,215604,33949031,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,97.9,2.1,846,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Original Burger Bar (309 7th Ave),27667595,215604,27667595,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,98.42,1.58,463,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Palm Tree Acai,37182777,861210,37182777,3,3,1,33.33,21.05,0,0.00,0,0.00,0.00,8.05,4.92,48.00,98.47,1.53,345,NULL,0,NULL,NULL,0,0,0.00,USD,48.16
2026-02-01,2026-02-28,Palm Tree Acai (717 S Battlefield Blvd),35493370,861210,35493370,2,0,0,0.00,0.00,2,100.00,2,100.00,0.00,0.00,0.00,0.00,98.58,1.42,223,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Palm Tree Juice Bar,1742400,760004,NULL,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Panini Fantasy (300 The Village),36020849,1031958,36020849,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,4.17,95.83,11730,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Panini's On Panini's,33950065,848789,33950065,12,12,1,8.33,7.59,0,0.00,0,0.00,0.00,1.82,4.17,54.50,100.0,0.0,0,NULL,3,NULL,NULL,1,1,33.33,USD,46.25
2026-02-01,2026-02-28,Papa's Panini (30th St),2479531,437175,NULL,3,3,0,0.00,0.00,0,0.00,0,0.00,0.00,1.09,3.18,36.33,99.15,0.85,285,NULL,2,NULL,NULL,0,1,50.00,USD,35.99
2026-02-01,2026-02-28,Pardon My Panini,1714540,395876,NULL,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,4.38,29.00,97.9,2.1,845,NULL,0,NULL,NULL,0,0,0.00,USD,28.50
2026-02-01,2026-02-28,Pardon My Panini,35638263,395876,35638263,2,0,0,0.00,0.00,2,100.00,2,100.00,0.00,0.00,0.00,0.00,76.02,23.98,8971,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Pardon My Panini,33506133,395876,33506133,5,5,0,0.00,0.00,0,0.00,0,0.00,0.00,0.49,2.24,34.20,99.15,0.85,285,NULL,1,NULL,NULL,0,1,100.00,USD,34.22
2026-02-01,2026-02-28,Pardon My Panini (93 Avenue A),33436433,395876,33436433,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,97.89,2.11,849,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,"Pardon My Panini (New York, NY)",1389556,395876,NULL,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,98.21,1.79,345,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Pardon My Panini (Queens Plaza S),23135397,395876,23135397,6,6,0,0.00,0.00,0,0.00,0,0.00,0.00,0.98,3.20,44.33,97.88,2.12,853,NULL,0,NULL,NULL,0,0,0.00,USD,44.19
2026-02-01,2026-02-28,Patricia's Paninis,33970843,716766,33970843,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,2.82,4.73,42.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,42.10
2026-02-01,2026-02-28,Patricia's Paninis,37376363,716766,37376363,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,0.90,4.37,61.00,97.67,2.33,559,NULL,0,NULL,NULL,0,0,0.00,USD,60.67
2026-02-01,2026-02-28,Patricia's Paninis (Virtual Brand)(1760 3rd Ave),1518324,716766,NULL,9,9,0,0.00,0.00,0,0.00,0,0.00,0.00,0.13,1.88,40.78,97.91,2.09,843,NULL,0,NULL,NULL,0,0,0.00,USD,40.42
2026-02-01,2026-02-28,Paz's Pupusa Pantry (4 Manorhaven Blvd # 4B),24606324,11289842,24606324,14,14,1,7.14,3.16,0,0.00,0,0.00,0.00,3.06,6.82,49.64,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,49.50
2026-02-01,2026-02-28,Pedro's Burrito Bar,35639329,14711385,35639329,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,0.49,2.51,55.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,54.88
2026-02-01,2026-02-28,Pedro's Burrito Bar (4352 E Speedway Blvd),31671729,11217018,31671729,23,23,0,0.00,0.00,0,0.00,0,0.00,0.00,0.73,3.02,36.78,99.69,0.31,119,NULL,4,NULL,NULL,0,4,100.00,USD,36.69
2026-02-01,2026-02-28,Penny's Pancakes (1760 3rd Ave),1497417,392318,NULL,39,39,4,10.26,37.73,0,0.00,0,0.00,0.00,0.65,2.83,53.76,97.9,2.1,845,NULL,6,NULL,NULL,3,1,16.67,USD,47.63
2026-02-01,2026-02-28,Penny's Pancakes (Bedford Ave),23026166,392318,23026166,8,8,0,0.00,0.00,0,0.00,0,0.00,0.00,5.29,7.84,40.38,97.81,2.19,883,NULL,0,NULL,NULL,0,0,0.00,USD,40.73
2026-02-01,2026-02-28,Penny's Pancakes (Hillside Ave),2849774,392318,2849774,29,28,1,3.57,0.00,1,3.45,0,0.00,0.00,0.55,2.38,38.11,97.9,2.1,846,NULL,0,NULL,NULL,0,0,0.00,USD,38.18
2026-02-01,2026-02-28,Perry's Pizza Parlour,34250523,357506,34250523,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,98.72,1.28,376,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Perry's Pizza Parlour (9061 Van Nuys Blvd),32985155,357506,32985155,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,0.42,1.80,43.50,100.0,0.0,0,NULL,1,NULL,NULL,0,1,100.00,USD,43.79
2026-02-01,2026-02-28,Philly Cheesesteak Artists,35493165,733298,35493165,11,6,0,0.00,0.00,5,45.45,5,45.45,0.00,0.56,5.19,36.17,97.73,2.27,914,NULL,0,NULL,NULL,0,0,0.00,USD,36.43
2026-02-01,2026-02-28,Philly Cheesesteak Artists(Virtual Brand),1667941,733298,NULL,13,13,1,7.69,33.83,0,0.00,0,0.00,0.00,0.21,3.35,44.23,97.89,2.11,852,NULL,0,NULL,NULL,0,0,0.00,USD,46.17
2026-02-01,2026-02-28,Philly Cheesesteak Company,33967403,223018,33967403,5,4,0,0.00,0.00,1,20.00,1,20.00,0.00,0.00,13.15,39.50,99.27,0.73,42,NULL,0,NULL,NULL,0,0,0.00,USD,39.45
2026-02-01,2026-02-28,Philly Cheesesteak Company,1611988,223018,NULL,3,3,1,33.33,2.93,0,0.00,0,0.00,0.00,2.73,4.56,73.67,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,73.68
2026-02-01,2026-02-28,Philly Cheesesteak Company,33885843,223018,33885843,12,12,0,0.00,0.00,0,0.00,0,0.00,0.00,0.97,2.75,48.75,100.0,0.0,0,NULL,1,NULL,NULL,1,0,0.00,USD,48.65
2026-02-01,2026-02-28,Philly Cheesesteak Company,1612008,223018,NULL,9,9,0,0.00,0.00,0,0.00,0,0.00,0.00,0.15,1.63,47.78,97.9,2.1,847,NULL,1,NULL,NULL,0,0,0.00,USD,47.82
2026-02-01,2026-02-28,"Philly Cheesesteak Company (Los Angeles, CA)",1249477,223018,NULL,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Philly Cheesesteak Snob,33974415,465507,33974415,8,8,1,12.50,16.48,0,0.00,0,0.00,0.00,6.54,12.91,42.25,97.9,2.1,845,NULL,0,NULL,NULL,0,0,0.00,USD,42.40
2026-02-01,2026-02-28,Philly Cheesesteak Snob (Bronxdale Ave),1455616,465507,NULL,17,15,2,13.33,15.47,2,11.76,2,11.76,0.00,0.65,2.82,42.23,97.01,2.99,962,NULL,2,NULL,NULL,1,0,0.00,USD,42.09
2026-02-01,2026-02-28,Phillz Cheesesteaks (607 9th Ave),33885603,376734,33885603,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Pita Sandwich Bite (601 Shell Beach Rd),24703929,11076128,24703929,13,13,0,0.00,0.00,0,0.00,0,0.00,0.00,1.05,2.65,45.92,99.66,0.34,60,NULL,1,NULL,NULL,0,0,0.00,USD,45.83
2026-02-01,2026-02-28,Pita Sandwich Bite (George St),23045921,11076128,23045921,33,32,3,9.38,37.86,1,3.03,1,3.03,0.00,3.21,6.30,43.91,99.57,0.43,97,NULL,1,NULL,NULL,0,0,0.00,USD,43.91
2026-02-01,2026-02-28,Pizza Thriller,36524057,736738,36524057,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,96.57,3.43,556,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Planet Earth Salad,35681981,909361,35681981,3,3,0,0.00,0.00,0,0.00,0,0.00,0.00,0.60,5.46,39.33,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,39.40
2026-02-01,2026-02-28,Prima Panini Bar,35686755,11217028,35686755,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Prima Panini Bar (16965 Monterey Hwy #106D),27556354,11217028,27556354,1,0,0,0.00,0.00,1,100.00,1,100.00,0.00,0.00,0.00,0.00,42.64,57.36,826,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Prima Panini Bar (2755 Broadway),33886123,11217028,33886123,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,97.88,2.12,853,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Prima Panini Bar (3319 W Pico Blvd),28606994,11217028,28606994,14,14,0,0.00,0.00,0,0.00,0,0.00,0.00,1.22,3.17,51.64,100.0,0.0,0,NULL,1,NULL,NULL,0,1,100.00,USD,51.65
2026-02-01,2026-02-28,Prime Burger Lounge,1248514,770453,NULL,3,3,0,0.00,0.00,0,0.00,0,0.00,0.00,1.45,2.62,43.67,97.9,2.1,848,NULL,0,NULL,NULL,0,0,0.00,USD,43.93
2026-02-01,2026-02-28,Prime Burger Lounge (111 E 161 St),25295599,770453,25295599,10,10,0,0.00,0.00,0,0.00,0,0.00,0.00,1.05,3.84,47.00,97.88,2.12,855,NULL,1,NULL,NULL,1,0,0.00,USD,47.24
2026-02-01,2026-02-28,Prime Burger Lounge (301 W 96th St),23558171,770453,23558171,3,3,1,33.33,9.11,0,0.00,0,0.00,0.00,1.04,2.85,41.00,97.91,2.09,844,NULL,0,NULL,NULL,0,0,0.00,USD,41.14
2026-02-01,2026-02-28,Prime Burger Lounge (Hoover Rd),2405858,770453,NULL,11,11,0,0.00,0.00,0,0.00,0,0.00,0.00,0.35,5.21,41.82,100.0,0.0,0,NULL,2,NULL,NULL,0,1,50.00,USD,41.80
2026-02-01,2026-02-28,"Prime Burger Lounge (West Chester, PA)",1245290,770453,NULL,23,22,2,9.09,20.99,1,4.35,0,0.00,0.00,0.26,3.30,34.57,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,34.64
2026-02-01,2026-02-28,Princess Panini (1219 1st Avenue),35853477,884547,35853477,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,13.50,14.60,46.00,98.8,1.2,345,NULL,0,NULL,NULL,0,0,0.00,USD,46.30
2026-02-01,2026-02-28,Princess Panini (1741 1st Avenue),2145951,884547,NULL,3,3,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,3.63,29.67,94.85,5.15,1556,NULL,0,NULL,NULL,0,0,0.00,USD,29.75
2026-02-01,2026-02-28,Princess Panini (589 1st Ave),2101672,884547,NULL,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,97.58,2.42,975,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Princess Panini (937 1st Avenue),32985745,884547,32985745,5,5,0,0.00,0.00,0,0.00,0,0.00,0.00,0.89,1.80,46.80,97.88,2.12,853,NULL,0,NULL,NULL,0,0,0.00,USD,46.93
2026-02-01,2026-02-28,Priya's Indian Kitchen,1556320,130342,2092,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Priya's Indian Kitchen,33970729,130342,33970729,10,10,0,0.00,0.00,0,0.00,0,0.00,0.00,0.59,2.23,40.10,100.0,0.0,0,NULL,1,NULL,NULL,0,0,0.00,USD,38.66
2026-02-01,2026-02-28,Priyanka's Vegan Indian,35648661,287948,35648661,14,14,1,7.14,6.21,0,0.00,0,0.00,0.00,0.20,4.66,33.57,99.09,0.91,209,NULL,2,NULL,NULL,0,1,50.00,USD,33.41
2026-02-01,2026-02-28,Public Burger Bar,35743783,216474,35743783,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Public Burger Bar,39883649,216474,39883649,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Public Burger Bar,38217019,216474,38217019,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Public Burger Bar,34339953,216474,34339953,6,4,0,0.00,0.00,2,33.33,2,33.33,0.00,4.49,7.12,43.75,99.74,0.26,70,NULL,1,NULL,NULL,1,0,0.00,USD,43.43
2026-02-01,2026-02-28,Public Burger Bar (3319 W Pico Blvd),28607075,216474,28607075,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Quatro's Quesadilla Bar (3618 N Pennsylvania Ave),24800989,11225504,24800989,2,0,0,0.00,0.00,2,100.00,2,100.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Quatro's Quesadilla Bar (4249 Washington St),23784901,11225504,23784901,18,18,0,0.00,0.00,0,0.00,0,0.00,0.00,1.49,4.86,56.78,100.0,0.0,0,NULL,1,NULL,NULL,0,1,100.00,USD,56.71
2026-02-01,2026-02-28,Queen's Quesadillas (330 W Broadway),32986919,11225506,32986919,3,0,0,0.00,0.00,3,100.00,1,33.33,0.00,0.00,0.00,0.00,99.14,0.86,195,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Queen's Quesadillas (689 Broadway),24854759,11225506,24854759,23,22,0,0.00,0.00,1,4.35,0,0.00,0.00,1.24,3.57,58.18,97.92,2.08,839,NULL,2,NULL,NULL,0,1,50.00,USD,43.89
2026-02-01,2026-02-28,Quick Bite Munchies (278 N. Brewster Rd),24099579,11069837,24099579,6,6,0,0.00,0.00,0,0.00,0,0.00,0.00,1.65,3.36,41.83,98.52,1.48,268,NULL,0,NULL,NULL,0,0,0.00,USD,41.84
2026-02-01,2026-02-28,Quinten's Quinoa Bowls (937 1st Avenue),35639813,998829,35639813,5,5,1,20.00,4.51,0,0.00,0,0.00,0.00,0.00,1.88,32.50,97.89,2.11,852,NULL,1,NULL,NULL,1,0,0.00,USD,32.35
2026-02-01,2026-02-28,RJ's Philly Cheesesteaks,33971503,349950,33971503,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Ramen Noodle Empire (2521 Durant Ave Suite D),25294875,11334910,25294875,136,135,0,0.00,0.00,1,0.74,0,0.00,0.00,0.15,4.01,39.08,100.0,0.0,0,NULL,4,NULL,NULL,1,2,50.00,USD,37.71
2026-02-01,2026-02-28,Riya's Indian Restaurant (Roosevelt Ave),799976,360496,NULL,3,0,0,0.00,0.00,3,100.00,2,66.67,0.00,0.00,0.00,0.00,94.45,5.55,396,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Roll N Chop Sushi's (1401 E Arapaho Rd #F),32987257,11381502,32987257,64,63,1,1.59,19.42,1,1.56,0,0.00,0.00,0.36,2.82,48.97,100.0,0.0,0,NULL,7,NULL,NULL,2,2,28.57,USD,45.38
2026-02-01,2026-02-28,Roman's Pizza Oven,36975739,830410,36975739,3,3,0,0.00,0.00,0,0.00,0,0.00,0.00,4.37,7.38,51.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,51.03
2026-02-01,2026-02-28,Roman's Pizza Oven (2898 Homestead Rd),32987475,830410,32987475,7,7,1,14.29,18.43,0,0.00,0,0.00,0.00,4.09,7.36,43.14,100.0,0.0,0,NULL,1,NULL,NULL,0,0,0.00,USD,42.91
2026-02-01,2026-02-28,Rooftop Sandwiches,33963399,876963,33963399,3,3,0,0.00,0.00,0,0.00,0,0.00,0.00,1.16,2.33,36.67,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,36.64
2026-02-01,2026-02-28,Rooftop Sandwiches,35451691,876963,35451691,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Rooftop Sandwiches (169-03 Jamaica Ave),2145966,876963,169-03,2,0,0,0.00,0.00,2,100.00,2,100.00,0.00,0.00,0.00,0.00,96.67,3.33,1341,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Rooftop Sandwiches (Grand Ave),27516932,876963,27516932,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Round Tower Sandwiches,34340045,11225509,34340045,3,3,1,33.33,7.49,0,0.00,0,0.00,0.00,0.76,7.84,29.33,97.88,2.12,853,NULL,0,NULL,NULL,0,0,0.00,USD,28.63
2026-02-01,2026-02-28,Round Tower Sandwiches (83 Canal St #6019),33952583,11225509,33952583,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Sal's Smoothie Spot,35457947,736750,35457947,2,0,0,0.00,0.00,2,100.00,1,50.00,0.00,0.00,0.00,0.00,94.58,5.42,1344,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Sal's Smoothie Spot (265 Bedford Ave),24194387,736750,24194387,4,4,1,25.00,13.47,0,0.00,0,0.00,0.00,3.23,6.36,37.50,97.92,2.08,839,NULL,0,NULL,NULL,0,0,0.00,USD,37.36
2026-02-01,2026-02-28,Sal's Smoothie Spot (353 W 125th St),1835949,736750,NULL,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Sal's Smoothie Spot (5993 Broadway),23906725,736750,23906725,14,14,1,7.14,6.28,0,0.00,0,0.00,0.00,0.41,5.75,48.07,97.81,2.19,850,NULL,0,NULL,NULL,0,0,0.00,USD,47.91
2026-02-01,2026-02-28,Sal's Smoothie Spot (Queens Plaza),23038937,736750,23038937,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,97.91,2.09,844,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Salad Dream,33950931,282198,33950931,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,98.29,1.71,345,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Salad Kreation,32863709,283707,32863709,10,10,0,0.00,0.00,0,0.00,0,0.00,0.00,0.94,3.88,47.20,100.0,0.0,0,NULL,3,NULL,NULL,0,3,100.00,USD,42.43
2026-02-01,2026-02-28,Salad Kreation,35493879,283707,35493879,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,98.78,1.22,285,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Salad Kreation (1969 Bronxdale Ave),23557041,283707,23557041,6,6,0,0.00,0.00,0,0.00,0,0.00,0.00,0.94,3.00,39.17,97.9,2.1,845,NULL,0,NULL,NULL,0,0,0.00,USD,39.37
2026-02-01,2026-02-28,Salad Kreation (5993 Broadway),32863688,283707,32863688,13,13,1,7.69,0.00,0,0.00,0,0.00,0.00,1.63,5.06,48.42,97.91,2.09,844,NULL,0,NULL,NULL,0,0,0.00,USD,39.61
2026-02-01,2026-02-28,Salads N Soups Station (615 Town Square Blvd),24438109,998821,24438109,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,5.75,31.50,89.93,10.07,1655,NULL,1,NULL,NULL,0,1,100.00,USD,31.45
2026-02-01,2026-02-28,Salvatore's Parmigiana Sandwiches (315 Walter E Foran Blvd Ste 314),23549040,364278,23549040,9,9,1,11.11,3.65,0,0.00,0,0.00,0.00,2.84,6.24,43.00,100.0,0.0,0,NULL,3,NULL,NULL,0,2,66.67,USD,42.89
2026-02-01,2026-02-28,Salvatore's Parmigiana Sandwiches (43 W Flagler St),1877090,364278,NULL,21,20,0,0.00,0.00,1,4.76,1,4.76,0.00,1.58,3.76,54.20,98.45,1.55,352,NULL,0,NULL,NULL,0,0,0.00,USD,54.28
2026-02-01,2026-02-28,Salvatore's Sicilian Pizza,36364967,364283,36364967,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Sam's Sandwich Spot (10890 S. EASTERN AVE #103),38796955,724537,38796955,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Sam's Sandwich Spot (265 Bedford Ave),1834080,724537,NULL,14,14,1,7.14,12.95,0,0.00,0,0.00,0.00,2.71,5.80,43.86,97.91,2.09,841,NULL,0,NULL,NULL,0,0,0.00,USD,44.01
